"logFC" "logCPM" "PValue" "FDR"
"TNPO3" -0.442663655167047 5.25686703533383 0.351539060318494 0.99866849585619
"CHRM3" 0.446245357511298 8.02582437285943 0.35157185539335 0.99866849585619
"LPAR6" 0.455093713743009 1.49581055252964 0.351669763123146 0.99866849585619
"CYB5D2" 0.4465540913188 4.21543835609174 0.35169213309375 0.99866849585619
"HDAC11" 0.447813620426144 3.68179245631716 0.35174457405516 0.99866849585619
"MTERF1" -0.443049169176903 5.01721272490875 0.351750221670173 0.99866849585619
"RTFDC1" 0.450275277757722 2.59898573991628 0.351872325490507 0.99866849585619
"RP11-49K24.6" 0.448175449095187 3.64394850574882 0.351885126225133 0.99866849585619
"WNT5A" 0.443050695962001 5.5081011873819 0.351936163106013 0.99866849585619
"GOLGA8A" 0.490367211831029 -0.551459777718657 0.352018893221653 0.99866849585619
"EMC2" -0.441620911461076 5.78880954730019 0.352058444134979 0.99866849585619
"PSAP" -0.442714608833256 7.01564224042797 0.352079739543145 0.99866849585619
"SLC10A7" -0.441832850857536 5.40830068258136 0.352083789540248 0.99866849585619
"TET3" -0.441594506122393 6.17703179507027 0.35213332934075 0.99866849585619
"UGT2B11" -0.442060438092109 6.92582528186329 0.352156041809503 0.99866849585619
"GNAI3" -0.449747081071505 2.54521246443731 0.352238169994743 0.99866849585619
"YEATS4" -0.441542770667695 5.06467589105198 0.352386690516743 0.99866849585619
"DCDC1" -0.442478349951373 5.95015817575187 0.352389922118486 0.99866849585619
"ZNF263" 0.441503135676437 5.96965533446072 0.352424792407451 0.99866849585619
"FAM102B" -0.441550388960291 6.01552110662337 0.352501955333531 0.99866849585619
"SUOX" -0.442332990727717 5.32364699545247 0.352530000336106 0.99866849585619
"DRC1" 0.442951387183075 4.60164656915369 0.352532568077711 0.99866849585619
"CTB-60B18.23" -0.468081096947232 0.193848114654009 0.352588548239009 0.99866849585619
"CRBN" 0.441146094472776 4.78004007332633 0.352740723610945 0.99866849585619
"DEFB121" 0.444371690621232 4.30745764238811 0.352819461481947 0.99866849585619
"RWDD2B" -0.485233624611322 -0.670947746458832 0.352837770636204 0.99866849585619
"MORF4L1" -0.440805946910656 4.8373049914999 0.352846172028352 0.99866849585619
"KDM5D" 0.441684598046705 7.0292658589187 0.352859398265755 0.99866849585619
"HCST" 0.441377590706446 6.14075327494001 0.352872467048361 0.99866849585619
"CLDN1" -0.444901598046072 4.2916573191104 0.352890571787704 0.99866849585619
"ZNF280C" -0.80872971034535 -3.30187566526341 0.352932308611547 0.99866849585619
"OR13C9" 0.44226089190352 5.35730190357954 0.352977784507236 0.99866849585619
"OR6K2" -0.808659430558588 -3.30161145902078 0.35309891190102 0.99866849585619
"PGPEP1" -0.441058403505619 5.31704150895267 0.353190368185651 0.99866849585619
"KIF1B" 0.442325520149963 7.01183080762641 0.353250643895783 0.99866849585619
"AFF4" -0.448052598719628 2.88086185218156 0.353283080376895 0.99866849585619
"ELOVL4" 0.441249188837658 5.18983066436895 0.353286670283093 0.99866849585619
"PRDM4" 0.442059966967505 4.91499906568044 0.353313774119054 0.99866849585619
"KRTAP9-9" 0.442137833933531 5.21748434199893 0.353342757169422 0.99866849585619
"USP33" 0.440345140787351 5.6622064183461 0.353405293163464 0.99866849585619
"AL356585.1" -0.441042614679205 5.34018812349002 0.35341828337687 0.99866849585619
"GNRH2" -0.449730190584116 2.33922683473714 0.353427790928125 0.99866849585619
"SLC24A2" 0.440665338004555 5.74636002434108 0.353451853279109 0.99866849585619
"ZNF92" 0.439649501521968 6.60273173011398 0.353475066365904 0.99866849585619
"ZNF556" -0.441393736826922 6.99434453483887 0.353620095785885 0.99866849585619
"MEX3A" 0.454541326380631 1.51843624259903 0.353636205036547 0.99866849585619
"H2AFY" 0.444324292309311 4.24940182302814 0.353678037888493 0.99866849585619
"TBP" -0.446821993903823 3.29361027151908 0.353683666384095 0.99866849585619
"AC008686.1" 0.455107608904292 1.13618978996963 0.353720560336336 0.99866849585619
"CDK16" 0.44299388120013 5.10191963849176 0.35383255131854 0.99866849585619
"C1orf185" -0.493447655835141 -0.750392757307318 0.353868600784614 0.99866849585619
"EIF5" 0.440634378450414 6.98280273320323 0.353921991658257 0.99866849585619
"OSMR" 0.439395504804695 6.54514622396646 0.35396001109136 0.99866849585619
"F8" 0.440313503797439 5.46454177367521 0.353997267874612 0.99866849585619
"ATP1B3" 0.440119817067849 5.92744060816181 0.354052036234307 0.99866849585619
"OSTF1" 0.440874117708181 5.93504498056664 0.354165344071629 0.99866849585619
"WRNIP1" 0.441787752334579 7.21876238701378 0.354170212769328 0.99866849585619
"BAALC" -0.441750176069617 4.58963786915341 0.354208474200551 0.99866849585619
"HIST1H2BK" -0.457851505315488 0.47256624313233 0.354209963935103 0.99866849585619
"ZNF69" 0.441470800463849 7.2072119654705 0.354222567805791 0.99866849585619
"TMTC4" 0.469504073722509 -0.195188572066308 0.354286385826633 0.99866849585619
"TSPAN16" 0.444657203832028 4.09760252869299 0.35430841958086 0.99866849585619
"TRIB2" 0.439773424903422 5.58650329529779 0.354316557409377 0.99866849585619
"RAP2A" -0.439612357045955 5.47148264666165 0.354374729570335 0.99866849585619
"TMEM242" 0.440269381226336 6.31473457029272 0.354441001898231 0.99866849585619
"PVALB" 0.51597068479925 -1.22461330039647 0.354468028355673 0.99866849585619
"NOC4L" -0.438838508312764 5.64405572985805 0.354641661769321 0.99866849585619
"GYS1" -0.447472640533795 2.73881005169232 0.354683632452503 0.99866849585619
"BSPH1" 0.441075723922498 4.58692243488444 0.354818215104813 0.99866849585619
"CFAP36" 0.440134237227195 5.14536052929837 0.35482380043224 0.99866849585619
"RP11-894J14.5" 0.439775931543101 6.8430938206482 0.354832473025382 0.99866849585619
"MOCS3" -0.43934558364656 5.6969460292661 0.354929077849524 0.99866849585619
"MICALCL" -0.447435982836361 2.7643105218512 0.354947992354178 0.99866849585619
"ZNF764" 0.446210818645582 2.5672421247843 0.354999755900048 0.99866849585619
"IGFBP1" -0.440130767360059 5.31846771997459 0.355124685962032 0.99866849585619
"EVC2" -0.443689836960574 4.23387564637482 0.355189323443821 0.99866849585619
"CENPP" -0.449249121583662 2.19788349218182 0.355232243132736 0.99866849585619
"GATC" -0.439115230207185 6.40517746727057 0.355373569205898 0.99866849585619
"FYTTD1" -0.442514403304379 4.19958155782658 0.355382317607357 0.99866849585619
"YWHAG" 0.439251121803144 5.20466170571865 0.355420287157746 0.99866849585619
"CCDC136" -0.445767783197599 3.29883955751041 0.355504998431346 0.99866849585619
"E2F1" 0.437967486196105 4.88685983632197 0.35560115114952 0.99866849585619
"SLX4IP" -0.439522756461526 7.0968663488976 0.355671588930548 0.99866849585619
"SEL1L3" -0.437489587220104 6.5254647380002 0.35573255357965 0.99866849585619
"NEDD4L" 0.438493391915689 5.6713348042945 0.355753883917427 0.99866849585619
"TRIM42" -0.43939336239006 5.15509560716743 0.355757301494505 0.99866849585619
"RBMY1J" 0.447809503131202 2.05413036353952 0.35576005931373 0.99866849585619
"SF3A1" 0.438505105491856 6.05713859586181 0.355782589380067 0.99866849585619
"TRAF5" 0.444947064058796 3.38351241084389 0.355805197264103 0.99866849585619
"CMTM7" -0.448083759311431 1.92639285893795 0.355855789770013 0.99866849585619
"STMN3" 0.438993672401176 5.09929054396986 0.355863575446739 0.99866849585619
"C6orf1" -0.437123254170549 6.54799914480137 0.355894592275607 0.99866849585619
"KMT2A" -0.439036930714089 6.3666273825522 0.355936785040547 0.99866849585619
"ZNF467" 0.438783706891383 5.41361595978767 0.355962653656088 0.99866849585619
"HRK" -0.443581155326454 4.39864989166683 0.355985871080705 0.99866849585619
"C9orf116" 0.438905326926765 4.92539898942457 0.356017250690933 0.99866849585619
"DTX2" -0.441429687189071 4.45704042575041 0.356050355821114 0.99866849585619
"MBP" 0.445504606258865 2.84087531150433 0.356067650575064 0.99866849585619
"KDM3A" 0.438655397474358 4.70620331535757 0.356080743299905 0.99866849585619
"LYRM4" -0.621246427394894 -2.2581576420316 0.356113025311629 0.99866849585619
"TRIP10" 0.442957950702342 4.29500854652453 0.356196285392075 0.99866849585619
"BBS12" -0.4494637801824 1.43056284774563 0.35620721132281 0.99866849585619
"TTC21A" -0.440992503907519 7.48904061922176 0.356271407571308 0.99866849585619
"RP11-474G23.1" 0.443499858053513 3.83193986683496 0.356290277092575 0.99866849585619
"RP5-874C20.8" 0.447792006791608 2.90798246978232 0.356309716796679 0.99866849585619
"SUB1" -0.440655287969516 4.43849695407951 0.356397002074229 0.99866849585619
"PDPK1" -0.439323009926549 7.06203746280721 0.356431157469627 0.99866849585619
"LIG4" -0.445392269778277 2.99340322763852 0.356457690924029 0.99866849585619
"CTD-3214H19.16" -0.443453082656832 4.11636377503976 0.356494866210401 0.99866849585619
"HSPB3" 0.437583524638658 5.99815083657104 0.356638105909305 0.99866849585619
"DEF6" -0.441937450179612 4.03115961298123 0.356652781673082 0.99866849585619
"TCERG1" 0.439074359862798 5.87916496747619 0.356670102093314 0.99866849585619
"PTPN13" 0.443009262504835 4.19708380035699 0.356785792287495 0.99866849585619
"HAUS4" 0.474383468289065 -0.255448934626563 0.356807460824106 0.99866849585619
"TRIM23" 0.437568661950347 5.45109753037059 0.356872537403554 0.99866849585619
"YTHDF1" 0.440325002043643 7.58536449118839 0.35692460649376 0.99866849585619
"CENPE" -0.437132731516976 5.91475903359792 0.356926828526014 0.99866849585619
"TRAF3IP1" 0.437257997081781 5.86615905959798 0.356941326681389 0.99866849585619
"SPECC1L-ADORA2A" -0.444833449356862 3.05168849027925 0.356950497115729 0.99866849585619
"RPS19" -0.451568692470069 1.34927094095012 0.356959484716561 0.99866849585619
"PRKD2" 0.441239836997658 4.36040809349623 0.356965587400702 0.99866849585619
"POMC" -0.438293853537063 6.8470406805642 0.356984275909695 0.99866849585619
"RPL36AL" -0.436960109018401 6.15416576009414 0.357064617315921 0.99866849585619
"HBA2" -0.4366245179554 4.88788270947999 0.357147320888341 0.99866849585619
"MARCKSL1" -0.43770890633755 5.06535272050216 0.357166762907959 0.99866849585619
"ATHL1" 0.442777645166948 4.01915024519918 0.357218333870105 0.99866849585619
"ZFPL1" 0.473116655990694 -0.218085045914041 0.357225044520025 0.99866849585619
"MUC21" 0.444992873713037 2.76912793538853 0.357229340536136 0.99866849585619
"GEN1" 0.447741490061749 2.1680997776235 0.357229591426769 0.99866849585619
"CKAP5" -0.439472137524146 5.8684068354442 0.357281859798261 0.99866849585619
"GTSE1" -0.44704664209694 2.66698867703417 0.357351193601023 0.99866849585619
"APCDD1L" 0.444148789652992 3.30132565598901 0.357488359725292 0.99866849585619
"PCDHAC2" 0.436249913610379 4.81414433314544 0.35753873896238 0.99866849585619
"COL27A1" -0.436491017846742 5.68802663352844 0.357569668964926 0.99866849585619
"RAG1" 0.437125339091589 5.89960100477253 0.357690237077728 0.99866849585619
"CYP2A7" -0.437032261509079 4.90641020766301 0.357839214807257 0.99866849585619
"TMEM125" -0.437198683300047 5.91327509124671 0.35785927373645 0.99866849585619
"NCR3LG1" 0.436410437038406 5.32261483754503 0.35788936100378 0.99866849585619
"LACRT" 0.4495213796641 1.38556371671784 0.357952328949636 0.99866849585619
"ETFA" -0.435740693888271 6.40584550643551 0.357987222639764 0.99866849585619
"UFSP1" 0.435907906054525 6.63847347601047 0.35806594679981 0.99866849585619
"DGCR6" -0.437110403364672 5.48096887658092 0.358118374305758 0.99866849585619
"ZDHHC12" 0.437615724486257 4.60280732964811 0.358128125721451 0.99866849585619
"HAO2" 0.43593972512203 6.62804438626538 0.358151194625952 0.99866849585619
"JMJD6" 0.436065665873606 5.81617417744203 0.358220941566226 0.99866849585619
"KDSR" 0.43660077161747 5.05320770159219 0.358302222881539 0.99866849585619
"RP11-849F2.7" 0.440747800245386 4.14831374554591 0.358329545455407 0.99866849585619
"PRAMEF27" -0.437444505033679 5.94031615501898 0.358332222337106 0.99866849585619
"FAM159B" 0.435159413690008 6.57118489320308 0.358369439972577 0.99866849585619
"ZNF44" -0.443584404250525 3.16949097708858 0.358392996467797 0.99866849585619
"ZBTB25" 0.445935235861936 1.89678887829234 0.358425651113067 0.99866849585619
"BTNL9" -0.436203299977322 5.95660283773981 0.358440678538032 0.99866849585619
"C14orf180" 0.443513756403064 2.88503470413661 0.358593857555533 0.99866849585619
"PUM1" -0.438065395794645 5.21313885781453 0.358666997146915 0.99866849585619
"MARCH2" 0.44076836134892 3.83025154871619 0.358732888601797 0.99866849585619
"MYO5A" 0.436469185475379 5.93465762196898 0.358757790894138 0.99866849585619
"DYNLT3" 0.436024696195912 5.30630941424708 0.35881874935574 0.99866849585619
"HIST1H4E" -0.440376196289999 3.90650970236606 0.358896572409979 0.99866849585619
"CCDC83" -0.435828788013612 5.58830932614209 0.358922166525932 0.99866849585619
"OGT" -0.448177280387247 1.66902732638989 0.359025945024671 0.99866849585619
"APOC4-APOC2" -0.438967979468336 4.19938060855588 0.359317462347845 0.99866849585619
"RAF1" -0.437636653256807 7.09395361908295 0.359549811065903 0.99866849585619
"CNOT8" -0.434316106743385 6.25035922764778 0.359714146102727 0.99866849585619
"ZNF223" -0.435898228502306 6.9348177280307 0.359724469971502 0.99866849585619
"NUP205" -0.441582830276073 3.3571787616974 0.360084867833027 0.99866849585619
"CNIH3" 0.435058849701368 5.34293787245198 0.360101672473605 0.99866849585619
"MAP1B" -0.434605900692798 4.94282360928538 0.360167226176272 0.99866849585619
"UTY" 0.438680263563441 4.0441751387491 0.360242242662856 0.99866849585619
"SLPI" -0.438694210268326 4.2296898823054 0.360260982757617 0.99866849585619
"PICALM" -0.438501143637821 4.20988036666495 0.360285127423683 0.99866849585619
"ALG2" -0.436569460419814 6.96765638726229 0.360342585742346 0.99866849585619
"DSCR4" 0.441347053161826 3.39724921294953 0.360357832819595 0.99866849585619
"LTA4H" 0.439276026406788 3.81454798116803 0.360366494086528 0.99866849585619
"BPGM" 0.433913625341097 5.87694302547921 0.360415944356573 0.99866849585619
"OPRD1" 0.439630227202026 3.77956058861099 0.360503867149252 0.99866849585619
"AWAT2" 0.434138963512358 6.32287537101582 0.36052246380455 0.99866849585619
"TRMT12" 0.439016244144609 3.91106587939589 0.360594279471395 0.99866849585619
"BCL2L12" 0.438075646428328 7.67124201482523 0.360625400459784 0.99866849585619
"PGS1" -0.439752638406291 3.90373259618191 0.360630761153907 0.99866849585619
"SAP30" -0.439994927033837 3.36912270523696 0.360704500972542 0.99866849585619
"SIRT4" -0.434186211485784 5.06129378760674 0.360754166315905 0.99866849585619
"CNTD1" 0.440793950061232 3.26965736352311 0.360794590772401 0.99866849585619
"IFNA21" 0.434497676982098 5.67191218796674 0.360898930345834 0.99866849585619
"FAM63A" 0.469342665708491 -0.146262933373394 0.361044919222186 0.99866849585619
"QSER1" 0.434135209614246 5.72989663864731 0.361068052588317 0.99866849585619
"NDUFC2" -0.434042782600786 6.19113619759778 0.361110596524156 0.99866849585619
"NRROS" 0.435383482017096 7.18538434880604 0.361158098770851 0.99866849585619
"ZNF606" 0.44078198128257 3.03614998799595 0.361185115753108 0.99866849585619
"NDUFAF5" -0.434559686239143 5.25517580522111 0.361205945021276 0.99866849585619
"MRPL52" -0.434136258995532 5.10321801238133 0.361267751104137 0.99866849585619
"GOLGA6D" 0.447574436144948 1.33051179899537 0.361323109415504 0.99866849585619
"KPNA2" 0.433423905451237 6.85332037890002 0.361323664834803 0.99866849585619
"HDDC3" 0.43565999981901 4.49429482226473 0.361399098270055 0.99866849585619
"PXT1" 0.433654823207451 5.0916364767357 0.361544892238061 0.99866849585619
"SERPINB7" 0.438626191779826 3.72578380414711 0.361583377800417 0.99866849585619
"COPS6" -0.432528085767851 6.5641968875347 0.361641056181119 0.99866849585619
"ADAT2" 0.434300018656491 4.69146051106851 0.361699230952962 0.99866849585619
"TACC1" 0.433197971432765 5.09843008760864 0.361727507192979 0.99866849585619
"OR10P1" -0.432568961182821 6.39353308499601 0.361738954647411 0.99866849585619
"TATDN3" 0.433534168925599 5.16726994059156 0.361748193911525 0.99866849585619
"PLS1" 0.435647010179486 4.57370154983149 0.361806675827394 0.99866849585619
"OXSM" -0.432245941879748 6.28826194300733 0.361845980506828 0.99866849585619
"CRYBB3" -0.45200286895923 0.804675475004612 0.361888383407778 0.99866849585619
"C4orf51" 0.438869709548016 3.98354802457365 0.362034319763562 0.99866849585619
"LHFPL4" -0.433361826522167 4.66799545048522 0.36210443762557 0.99866849585619
"BCCIP" -0.431706240528314 5.67031254723027 0.362225086881102 0.99866849585619
"FKBP8" -0.432207138470571 5.80254962156598 0.362234553589247 0.99866849585619
"SESN2" -0.432807567465629 5.46159380359895 0.362269287282645 0.99866849585619
"KIAA0226L" -0.432531564350158 6.7575447985559 0.362298219040252 0.99866849585619
"PTGS2" -0.434064294420331 4.60249427973877 0.36230642214892 0.99866849585619
"PLBD2" -0.435257491871867 4.40719272097685 0.362318836746443 0.99866849585619
"MASTL" 0.433902377953828 4.7655922552664 0.362445501715324 0.99866849585619
"ZNF891" 0.448487767515194 0.914762803826005 0.36255411082594 0.99866849585619
"CCDC62" 0.437757951608759 4.02837769999042 0.362631288846518 0.99866849585619
"ANKRD44" -0.432001686917804 6.0738191178907 0.362633064228528 0.99866849585619
"APOD" -0.43406689714593 5.08069539924817 0.362804083559781 0.99866849585619
"LOXL2" -0.434221897733144 4.60853083849169 0.36290861060452 0.99866849585619
"MYOZ3" 0.439767709848878 3.04711674532565 0.363060227954426 0.99866849585619
"ALOX5AP" 0.434989432034722 4.35748659444949 0.363112220909305 0.99866849585619
"FAM127C" -0.432376563682038 4.93190697647038 0.363171035250291 0.99866849585619
"LINC01420" 0.434100669252589 7.07563815295522 0.363213430513871 0.99866849585619
"AP1S2" -0.431391427909006 6.83077364214981 0.363242927019164 0.99866849585619
"MOBP" -0.436466958900041 3.75881858267027 0.363294050716749 0.99866849585619
"DDA1" -0.447071219767112 1.07849461459076 0.363349883337872 0.99866849585619
"RP11-108K14.8" 0.4317952088417 4.96872483789765 0.363412208311252 0.99866849585619
"LMX1B" -0.435088082598616 7.80001680264534 0.363414101003336 0.99866849585619
"SEC14L6" 0.432177461813336 4.69133745489763 0.36345900176903 0.99866849585619
"SP1" 0.461624958295559 0.229184605185019 0.363548145922144 0.99866849585619
"ALG1L" -0.433367000803584 5.83177053991692 0.363556423200296 0.99866849585619
"AC234582.1" -0.435652571689346 4.41150038060583 0.363557417935944 0.99866849585619
"METTL23" -0.435052412396552 4.35140264265501 0.363625054475878 0.99866849585619
"RBL1" 0.432303617059992 5.06083884828127 0.363684516797521 0.99866849585619
"LRIG1" -0.446185907041713 1.15561594443192 0.363716312956384 0.99866849585619
"EPB41L4A" 0.433451562833645 4.67680917077371 0.3637342073313 0.99866849585619
"AP000275.65" 0.438257759471599 3.3369339961672 0.36381324158685 0.99866849585619
"LAMA3" -0.481954517084687 -0.631362839158733 0.363848196265569 0.99866849585619
"PRPF4" -0.440595174786358 1.61199672494265 0.363936283795203 0.99866849585619
"SAMD4A" -0.431122656737354 5.94139817389667 0.364024106021922 0.99866849585619
"MPHOSPH8" 0.438638819878349 2.81330881745935 0.364047520298577 0.99866849585619
"SERBP1" -0.430339072126602 5.84812324745274 0.36407991009167 0.99866849585619
"HSPA12B" -0.430845337418964 5.78178501756444 0.364093510092291 0.99866849585619
"IGLL1" 0.434318567471432 4.31942719393696 0.364095031956271 0.99866849585619
"ZNF217" 0.431763327893631 5.44048308087039 0.364103266585888 0.99866849585619
"C10orf54" 0.439268794567739 3.18785368488974 0.364133955811112 0.99866849585619
"CCL4" -0.439112103366369 3.07488849352631 0.364157586233005 0.99866849585619
"AC009491.1" -0.435990898949705 3.96875305412309 0.364276470738671 0.99866849585619
"SLC25A11" 0.430642429662323 5.62899523111958 0.364351591848057 0.99866849585619
"DCHS2" 0.429722132534719 6.4925125451551 0.364439939310971 0.99866849585619
"CCDC157" 0.43086769374389 5.15986576642775 0.364449002739727 0.99866849585619
"PIK3C2B" -0.430547277976147 4.7541792505693 0.364473255482569 0.99866849585619
"EHBP1L1" -0.434400163886784 4.1485501871321 0.364565257656326 0.99866849585619
"RP11-886H22.1" 0.430801461741721 5.90198819353162 0.364571488246641 0.99866849585619
"CFHR1" -0.433500175850875 5.40341162050106 0.364580816764199 0.99866849585619
"NEK8" 0.436253564657768 3.71531539814998 0.364631431961168 0.99866849585619
"ANXA2" -0.431067740002847 4.67307818159827 0.36464133357367 0.99866849585619
"NCAPH" 0.434562700295283 4.20469874336201 0.364713705566199 0.99866849585619
"SLN" 0.440350285337225 2.18124331203911 0.364751588185754 0.99866849585619
"BTBD2" 0.431718270643854 7.20738557656261 0.36475593362942 0.99866849585619
"RP11-192I24.1" -0.430747129212554 4.93906366242481 0.364795263976337 0.99866849585619
"GALR1" -0.437133672857885 3.2998279593025 0.364827651496692 0.99866849585619
"RFXAP" -0.433060442930508 7.37969753466464 0.364998471243422 0.99866849585619
"API5" -0.437785398040142 2.73207976916146 0.365025928622032 0.99866849585619
"ZSCAN1" -0.429465265992372 4.88823578781865 0.365108112871934 0.99866849585619
"SLC4A10" -0.430185917140309 5.85527602483324 0.36518264801458 0.99866849585619
"T" -0.43038843922874 6.02986560410452 0.365222601513531 0.99866849585619
"ARID3A" -0.434048330184761 4.07940200058752 0.365236606627489 0.99866849585619
"MED11" 0.434037603767336 4.13975064466534 0.365249914899783 0.99866849585619
"DNMT1" 0.432830996045828 4.35581954942532 0.365316134593742 0.99866849585619
"DYX1C1" 0.433150980970161 4.29186503083369 0.36533239452404 0.99866849585619
"IL6R" 0.433082405085147 7.98813519483333 0.365430281891211 0.99866849585619
"CWC27" -0.429505575531722 6.73360976258283 0.365436391593824 0.99866849585619
"NARF" -0.428759093880836 6.42680971159131 0.365498651372742 0.99866849585619
"RPS6KA1" -0.429940276225372 4.94021901980421 0.36555267177469 0.99866849585619
"F3" -0.429969914918507 5.39365327849508 0.365587440267078 0.99866849585619
"CALR3" -0.428991920726343 6.20015502595509 0.365662328837459 0.99866849585619
"DPH2" 0.431123114184434 5.33198625188596 0.365759490662828 0.99866849585619
"OR13F1" -0.429676318465899 5.91503579981467 0.365773852035382 0.99866849585619
"CXCL9" 0.433163713991491 4.55618026248007 0.365807017163363 0.99866849585619
"ASXL2" 0.440786747919053 2.20610617859959 0.365812799023869 0.99866849585619
"WSB1" -0.434332229804674 3.98936848730684 0.365844994822159 0.99866849585619
"CSDC2" 0.447431090719383 1.075681124858 0.365866313596006 0.99866849585619
"CTB-96E2.2" -0.429313102384048 6.94282354338846 0.36594196623912 0.99866849585619
"ZNF180" 0.428882919352112 4.91609947641255 0.365944330471327 0.99866849585619
"ADAMTS5" 0.430560488989179 6.75256292393347 0.365947852766569 0.99866849585619
"DAB1" -0.433697487277375 4.47185075033844 0.366025695886996 0.99866849585619
"SLC24A3" 0.433436142538411 4.1309867554116 0.366149921813355 0.99866849585619
"SETD4" -0.42866743972832 4.94359810228125 0.366273562821408 0.99866849585619
"SRGAP1" -0.428117063390758 5.7435822809988 0.366298736417508 0.99866849585619
"PRSS35" 0.436922736872001 3.08532998290239 0.36637709592228 0.99866849585619
"PIP5K1A" 0.458768928743482 0.091276663422396 0.366405131272927 0.99866849585619
"SLC10A2" 0.432410770999997 4.37569800494881 0.366432729688691 0.99866849585619
"KDR" 0.428968143356098 6.8217507723285 0.366444933036047 0.99866849585619
"IQCF1" 0.429548750981266 5.47373069961311 0.366559041882559 0.99866849585619
"SMARCD1" -0.449508521116613 0.326955326859719 0.366591797586673 0.99866849585619
"HTR1F" 0.437882202137498 2.08404079530345 0.366606781095864 0.99866849585619
"LRAT" -0.429693634795233 4.64205042741852 0.366622060775498 0.99866849585619
"PLAC8" -0.42916383444774 5.87896768485862 0.366675506349007 0.99866849585619
"MXRA8" -0.428621799880768 5.24660263716844 0.366773946389126 0.99866849585619
"HIST1H2AI" -0.430766458351641 4.56738435139559 0.366867064115468 0.99866849585619
"SPRY1" -0.427846199115915 5.74151278152229 0.366985041667115 0.99866849585619
"SSFA2" 0.428213522350755 5.76168623256648 0.367072385770686 0.99866849585619
"RP11-540D14.8" 0.429586292998038 4.617290725816 0.367152213989388 0.99866849585619
"TNRC6A" 0.430552670057337 4.47638879856832 0.367187252089593 0.99866849585619
"CHMP4A" 0.436045550718342 2.11791946360678 0.367267573688421 0.99866849585619
"IAH1" -0.432783775497585 3.84603052954697 0.367282960378441 0.99866849585619
"TBPL1" -0.441154700842013 1.19908353464228 0.367293211483779 0.99866849585619
"KLHL7" -0.45736621501041 0.114267104685528 0.367306170192958 0.99866849585619
"GML" 0.429399724084604 4.67114517224785 0.367317674335449 0.99866849585619
"FAM171B" 0.43528125427761 2.92733607007415 0.367343313534066 0.99866849585619
"DMBX1" 0.43696697908743 2.16279605906716 0.367348893159452 0.99866849585619
"SST" -0.440798264072287 2.22985488048129 0.367459926891866 0.99866849585619
"SLC39A8" -0.430264157902759 4.41922248172552 0.367474817012472 0.99866849585619
"FAM184A" -0.430424736588127 4.54362173583039 0.367491812101449 0.99866849585619
"HOXA9" 0.4303122716548 4.54514183546696 0.367533322172873 0.99866849585619
"TRPC1" -0.427993768790903 5.58077451294871 0.36754337950254 0.99866849585619
"ADAL" -0.428675535564764 5.85471627609386 0.367545362814291 0.99866849585619
"FAM103A1" -0.438790550552847 2.02858686517414 0.367565172148195 0.99866849585619
"ANKRD30A" 0.42732373131124 5.68094401961573 0.367577867117724 0.99866849585619
"LGALSL" -0.428602905507263 4.9932768168806 0.367713469409747 0.99866849585619
"GID4" 0.43139272796512 7.5951684924983 0.367731129879034 0.99866849585619
"MOCS1" -0.428073582274068 7.00435751247523 0.367753588427411 0.99866849585619
"RNF185" -0.433742261432719 3.75823948335462 0.367797074431281 0.99866849585619
"MINA" 0.429375220286357 4.51478053514834 0.367895483602674 0.99866849585619
"SHOC2" 0.426724789722655 6.65718070096071 0.36796293983089 0.99866849585619
"FREM3" 0.427458323539481 5.91723223431866 0.367973081394241 0.99866849585619
"NAGA" -0.427377184492467 6.20329918496882 0.36806267700207 0.99866849585619
"SQRDL" 0.445591244286631 0.534603741743902 0.368115679106751 0.99866849585619
"ANXA9" 0.427363744544607 4.95512269491919 0.368189013558967 0.99866849585619
"FOXJ2" 0.429097543325026 4.5164223776166 0.368192803621057 0.99866849585619
"THADA" 0.426654282400661 6.31156059122939 0.368270613765026 0.99866849585619
"ABHD16B" 0.432087816382667 3.81559576041632 0.368516273729687 0.99866849585619
"C11orf42" 0.432522362313058 3.5980755240514 0.368529041344821 0.99866849585619
"SP100" 0.441551426343412 1.08346086495136 0.368594871068784 0.99866849585619
"CLECL1" -0.426811564657841 5.26837425695423 0.368642541677288 0.99866849585619
"DHX33" -0.434405843948539 2.50186585721899 0.368810695504191 0.99866849585619
"SETDB2" -0.428717423984956 4.62034325082815 0.368855636394536 0.99866849585619
"ZNF836" -0.427020641434036 7.02300413247592 0.368885829451154 0.99866849585619
"RCN1" 0.429427394325542 4.35571256295256 0.368887816526563 0.99866849585619
"ZCCHC5" -0.433468787390851 3.40171922901782 0.368967521461675 0.99866849585619
"WWC1" -0.429271344437437 4.41209064995389 0.36905746574072 0.99866849585619
"ZNF91" -0.434108606818885 2.388834976931 0.36908153394209 0.99866849585619
"SPTY2D1" -0.426000510801926 6.46441150670655 0.369151887572369 0.99866849585619
"MCMDC2" -0.480894632332556 -0.619355013878792 0.36918590990658 0.99866849585619
"AMPH" 0.432870855353211 3.25222574807426 0.369358636782673 0.99866849585619
"RAB43" -0.42591926213275 4.90884038205051 0.369368306516713 0.99866849585619
"OR52N5" -0.425886521868698 4.9835708742304 0.369377329964413 0.99866849585619
"CFAP45" -0.427993238590793 4.55388215691756 0.36941215592909 0.99866849585619
"CYP1B1" 0.426980916146701 4.98905178515687 0.369506068641237 0.99866849585619
