"logFC" "logCPM" "PValue" "FDR"
"FOXA2" -1.17846778980834 -4.24469915240724 0.493350202961414 0.869909696093174
"FAM216A" -0.324408954081924 2.80443994985938 0.493363881899396 0.869909696093174
"RARS" -0.318257187439947 6.44187066228506 0.493396325211652 0.869909696093174
"HSPA13" -1.18007944433915 -4.24458210990362 0.493439091334647 0.869909696093174
"PRDX5" -0.327080623503786 5.54049440311444 0.493439943426515 0.869909696093174
"ADRA2B" 0.414687429548165 -1.83647728694856 0.493504487201878 0.869909696093174
"CARD8" -0.324639826781195 2.47769856571703 0.493539104590351 0.869909696093174
"TANK" -0.3239485955704 6.97990593544314 0.493553842879303 0.869909696093174
"BLOC1S3" -0.32321103577154 3.89484224378601 0.493592957930696 0.869909696093174
"SFMBT2" -0.324175721788417 7.41877450253753 0.493643922877688 0.869909696093174
"ZNF672" 0.321554091526282 4.89363803318587 0.493648021341476 0.869909696093174
"BAIAP2L2" -0.326134952435025 4.2854959844493 0.493709506750177 0.869941513873398
"MANEAL" 0.326876151115 4.18312210411013 0.493861969545947 0.870077467410965
"DISP3" -0.319897139898643 6.19397101845938 0.493896708917961 0.870077467410965
"CYSLTR1" -0.326246875656043 3.83014481954867 0.493933302921358 0.870077467410965
"TBC1D3B" 0.32367603170088 5.82263029574968 0.49401239897973 0.870077467410965
"ADIPOR1" -0.347161206940517 0.78217204193698 0.494033460421133 0.870077467410965
"ZNF404" -0.330694594882228 1.36361058660322 0.494047282428851 0.870077467410965
"KIFC1" -0.322997471768193 3.48345781885364 0.494448374065042 0.870410847569148
"SUSD6" -0.330485877791471 2.51385643274992 0.494465958372154 0.870410847569148
"NTN3" -0.325220296698364 4.17129676715911 0.494490671846995 0.870410847569148
"ADIPOR2" 0.342670693838054 0.785747823978411 0.49450424456092 0.870410847569148
"GRAMD3" -0.326188703288222 5.51294927632321 0.494518511262258 0.870410847569148
"HIST1H2BH" -0.353731190359423 -0.357782339784916 0.494521931246764 0.870410847569148
"LMAN1L" 0.319161473766935 7.67875288748241 0.494620265894598 0.870410847569148
"PKD1L1" -0.318114329475046 6.25429499675572 0.494632861179463 0.870410847569148
"MICALCL" -0.341525324239161 5.80319603818607 0.494665904231004 0.870410847569148
"KIAA0319" -0.33035117324804 4.35002686522886 0.494671114209334 0.870410847569148
"OTP" 0.321321496521537 5.90180888572148 0.494828052496052 0.870548094361298
"PPIB" -0.320173913067672 5.19866146464806 0.494836034266773 0.870548094361298
"GLYR1" 0.414541398719471 -1.59334010635325 0.494925431269854 0.870628902587727
"SOWAHC" -0.328397906770896 3.06712799192408 0.495024037606963 0.870672203645596
"ZNF705A" -0.320984176405985 5.52952052578774 0.495054309195166 0.870672203645596
"PICK1" -0.326830527431005 4.60501437845802 0.495101094095845 0.870672203645596
"ASB2" 0.339720231503166 0.809320736179695 0.495123911523488 0.870672203645596
"CABIN1" -0.327915137154491 5.28297841529066 0.495263938977382 0.870838651806592
"CFAP74" -0.321791554172097 4.22556896394569 0.495338805606767 0.870838651806592
"SPAG8" -0.328251598375657 8.0650015640205 0.495348989001263 0.870838651806592
"ALG14" -0.324908249363494 3.48960227746541 0.495587136249311 0.871054233465741
"TNFRSF10C" 0.316714062989985 7.12307234350315 0.495639980963039 0.871054233465741
"TMEM50B" -0.323619870750586 4.48728927967963 0.495648511476154 0.871054233465741
"RIMS4" -0.330949490590248 1.74548773129594 0.495777958100186 0.871054233465741
"CMPK2" -0.320320158806213 5.78324046211196 0.495780175043362 0.871054233465741
"NOP14" 0.326276449326458 2.41821819821683 0.495789268127293 0.871054233465741
"NR2C2AP" 0.319104200966021 5.99919496584192 0.495834007073887 0.871054233465741
"PWWP2B" -0.324645513026048 3.56852056221347 0.495894812894994 0.871054233465741
"GJA9" -0.324488832163689 2.99228406276806 0.495925158702648 0.871054233465741
"DNAJC30" -0.337632322900703 1.27074757729031 0.49593639843444 0.871054233465741
"SCO2" -0.325789131958604 7.6275039889656 0.495949954204821 0.871054233465741
"EIF4G2" -0.319070128297107 6.49850198906456 0.496000580040677 0.871066773522251
"CDCA5" -0.321309768727371 7.85808216054862 0.496290177949848 0.87149895279332
"CCNL1" -0.327758262713916 4.87783900967257 0.496426633611971 0.87166215794893
"SLC2A14" -0.323624030231521 7.30205068815789 0.496512565339399 0.871723665883144
"LRFN5" 0.322198336533847 5.90696393341493 0.496607542805048 0.871723665883144
"PCDH10" -0.336902700811405 1.48643048397211 0.496627161957482 0.871723665883144
"ALOX5" -0.331812613528306 6.32847493483172 0.496635738358467 0.871723665883144
"RP11-402G3.3" -0.321050791014372 3.75740385306441 0.49667971607973 0.87172447146176
"PCDHGA6" 0.32080745859491 5.88824131009954 0.49675812863946 0.8717857083211
"CHRDL1" 0.318104469170549 5.32892447376297 0.496870013020807 0.87184460012704
"ENTPD2" -0.322132902015842 2.59174776777366 0.497056319662833 0.87184460012704
"MEP1A" -0.32268756027192 6.31611104127755 0.497083128081567 0.87184460012704
"YIPF3" -0.466476536928636 -2.42492548889191 0.497090179147797 0.87184460012704
"HDAC8" -0.318085728154543 6.8665219079406 0.497102490603166 0.87184460012704
"TSEN15" -0.343447590043158 0.690134541174023 0.497152891556574 0.87184460012704
"CTC-554D6.1" 0.368328586746178 -0.833582467505757 0.497188975902333 0.87184460012704
"GNGT1" -0.321505753980092 6.35720036218946 0.497203346030812 0.87184460012704
"QSER1" 0.326824811205235 3.25063701206331 0.497243147747929 0.87184460012704
"ZNF436" 0.321119610562577 3.19318693998632 0.497292537269511 0.87184460012704
"TMEM190" 0.322102785743716 4.82886713987994 0.49731282102778 0.87184460012704
"TDRD6" -0.319660293497173 6.4381899224202 0.497360440635515 0.87184460012704
"SPATA31E1" 0.321346368425518 7.09674318060764 0.497369330034238 0.87184460012704
"RBM11" -0.324602271752035 2.67039745418755 0.497401032911578 0.87184460012704
"DIRC2" -0.32499323772001 3.12331812111726 0.497463611160392 0.871870748996732
"SATB2" -0.319813705684233 5.51306909689477 0.497503003396368 0.871870748996732
"RBM12" -0.328315366050195 2.9446657277716 0.497613660895595 0.871885341841466
"SMURF2" -0.325451162469408 2.80288155859229 0.497645339294321 0.871885341841466
"NUDT15" -0.322697081225903 4.7874127915932 0.497680326112156 0.871885341841466
"RAF1" -0.321114382234776 5.66983512547759 0.497735106224583 0.871885341841466
"FGF12" 0.319595641243079 6.30997789860302 0.49778342242649 0.871885341841466
"KRTAP4-12" 0.345641125646962 0.170139221554266 0.497800917452909 0.871885341841466
"UPK1A" -0.319127053897612 3.02676924706545 0.49781601790429 0.871885341841466
"C1orf228" 0.324911953313721 6.35355920696154 0.497995582964612 0.872089726524591
"NKX6-1" -0.324551071014998 4.21327746497167 0.498028889292742 0.872089726524591
"HNRNPD" -0.3191536016841 4.23044740568377 0.498063325417669 0.872089726524591
"SNTB1" 0.319153376626089 6.72162565252827 0.49816157064554 0.872185510147784
"USP17L27" 0.326000494593252 5.91243614832805 0.49822070448017 0.872212806453617
"CCDC178" -0.322451572809851 5.77625412095469 0.498384092226304 0.872422594720361
"KHDC1L" -0.320608556282579 3.73803163812638 0.498454583213152 0.872424376328362
"RASL11A" 0.346473653415065 0.194976294067918 0.498535650843947 0.872424376328362
"GPR39" -0.319517901820741 5.43857999384191 0.49863536554807 0.872424376328362
"POMK" 0.317876018803911 4.9110328633056 0.49863834270013 0.872424376328362
"TRIM54" -0.32424488743842 4.48731440373678 0.498665701797872 0.872424376328362
"TMEM110" -0.319712372669627 6.76815226937603 0.498687762198444 0.872424376328362
"TOR1A" 0.322744869321483 7.14361217623114 0.498689985969734 0.872424376328362
"POLR3F" -0.324005710590765 4.82599042183577 0.498859935153762 0.872575731041075
"ZCCHC18" 0.323489543840953 4.68215589429045 0.498863624975408 0.872575731041075
"NHS" -0.325386819596556 4.59393581889244 0.49893306752154 0.872620996727842
"FAM3B" 0.325580400914855 4.87877066103561 0.498983509905898 0.872633026621708
"LONRF2" -0.337254415392983 4.77898812569302 0.499054326385928 0.872680681958667
"UBE2G1" -0.323094096218787 4.50391000444472 0.499257085464135 0.872959032728011
"YBX3" -0.31778990002688 7.20851586719718 0.49932008290793 0.872992980774089
"NKAP" 0.319550734725552 3.67272071224954 0.499513240745914 0.873108359147029
"TSPY8" -0.330498855614792 5.19548319536603 0.499545172250682 0.873108359147029
"FAM222A" -0.319494491661011 5.99123595077074 0.499600389849041 0.873108359147029
"KCNK9" -0.323530611116494 2.7827538913958 0.499698712950094 0.873108359147029
"PHPT1" -0.319412844196065 4.07780211694331 0.499746371434591 0.873108359147029
"ARSG" -0.319625847165361 2.82896322371709 0.499764453405359 0.873108359147029
"ATP13A4" -0.31829272226648 6.07909748045981 0.499772872023242 0.873108359147029
"ARHGAP23" 0.315932199282607 6.1537956453535 0.499808982072723 0.873108359147029
"MS4A5" 0.325794047786415 4.84548766307785 0.499829210610444 0.873108359147029
"ZNF385C" -0.317756225773692 4.21435193284294 0.499851178260011 0.873108359147029
"TRIM39-RPP21" -0.329059431340311 1.39648621259178 0.499865541545511 0.873108359147029
"RPL26" -0.316656384775934 7.29079197127286 0.499976931375507 0.87317015847809
"RNF141" -0.3281671157408 4.11818156551042 0.49998810432548 0.87317015847809
"RALB" -0.318918716432063 3.66496570576354 0.500163089355691 0.873355528518973
"ZNF878" -0.323948458680097 3.35311211114681 0.500181449911121 0.873355528518973
"GOLGA1" -0.328564026495193 2.96288159029812 0.500239807752717 0.873381294264332
"SDF2" -0.314468546467866 6.67005064627487 0.500310212925055 0.873428087423895
"APH1A" 0.328516607595504 1.43510355534462 0.500410443500885 0.873517111501214
"ITGB6" -0.322401538953055 4.83230359604415 0.500448423522936 0.873517111501214
"GRB2" -0.326396674588518 4.7317405030275 0.500580840874098 0.873539961439988
"LIN54" -0.318694854441413 4.52515325903203 0.500627292423716 0.873539961439988
"DEFB115" -0.31559237222586 6.69652082786106 0.50066892847214 0.873539961439988
"APCDD1" -0.32159819955307 5.71033176499938 0.500697846328582 0.873539961439988
"SCTR" -0.32288490479265 4.16405267026923 0.500726967511182 0.873539961439988
"RP5-864K19.6" -0.316065621045312 5.29754355525324 0.50075804724181 0.873539961439988
"SKIV2L" -0.320838671188646 4.94676840220434 0.500766780351225 0.873539961439988
"TMEM128" -0.315858586415552 4.96603083314994 0.500828812864138 0.873572096001528
"ANKRD9" -0.321240917348277 2.76027797335842 0.500971296557579 0.873700910122622
"SLC2A7" -0.320121706320562 5.03071330526819 0.500989898340993 0.873700910122622
"PSMA7" -0.331158079245674 1.351826299718 0.501088448159671 0.873740337905363
"C16orf96" 0.317957673107718 3.92266364362259 0.50115210857527 0.873740337905363
"ATP6V1G3" 0.325721563097436 2.08698826813576 0.501160993741939 0.873740337905363
"ATP8A1" 0.312736043820578 7.0269212768718 0.501186984300965 0.873740337905363
"ZNF780A" 0.335858972339404 1.23499522245081 0.501275031988495 0.873817784854368
"AP000350.10" 0.320020181544245 2.85991606692774 0.501344493051824 0.87383771090173
"ATRAID" -0.317226602860749 6.96156262124769 0.501373711317138 0.87383771090173
"MBOAT1" -0.31657316257654 4.44018423016036 0.501521323038868 0.874018933512403
"MSH5-SAPCD1" 0.317099996950312 5.89296519529251 0.501588982541148 0.87404697176374
"ZDHHC22" -0.321993561559624 5.16339315632881 0.501640791806652 0.87404697176374
"TEX11" -0.32439934803543 6.11026316206843 0.501668315828851 0.87404697176374
"OR4K13" -0.31937895991349 4.9432061316535 0.501758521637937 0.874128104620762
"DOK6" -0.317670971457093 4.97099912702551 0.501824120572143 0.874166358742551
"GSE1" -0.316891014516035 6.36655271279778 0.501937841088428 0.874247733642297
"TAF10" -0.318424410020713 5.93471171699894 0.50199845561587 0.874247733642297
"ZUFSP" -0.316114888682682 3.93813178491022 0.502001768875928 0.874247733642297
"PHKB" -0.318277375405535 4.28676696730758 0.502121248569696 0.874379790498094
"CTC-435M10.3" -0.32330798142095 4.88129177791228 0.502210380160869 0.874416101186999
"USH1C" 0.32003616940384 5.41441117300922 0.50225473948575 0.874416101186999
"MPP7" -0.32100484464103 2.90094178860442 0.502300213311362 0.874416101186999
"IFT122" -0.320287570516185 2.05677754851787 0.502316712912925 0.874416101186999
"SPIRE1" -0.374455459503467 -0.851192284633617 0.502421131224137 0.87446434852489
"ZNF385A" -0.319337582751452 6.57329991373167 0.502465130796356 0.87446434852489
"GPR37L1" -0.318501554452179 3.66275480647153 0.502543343834184 0.87446434852489
"ADAM20" 0.3339037187619 4.47678128262802 0.502558847025138 0.87446434852489
"FTMT" -0.316304644520879 4.79908792331556 0.50262480924752 0.87446434852489
"SLC2A2" -0.31717161125954 5.93262541553789 0.502635246400443 0.87446434852489
"POLR2A" 0.328444493432671 3.62769600277036 0.502664194817708 0.87446434852489
"PPWD1" -0.323005029864368 2.18415522257327 0.502736894795367 0.87446434852489
"MBD3L1" -0.32702805571657 1.14545561283271 0.5028774613812 0.87446434852489
"pear" 0.326393684382006 1.55925832606195 0.502892381287801 0.87446434852489
"NPIPB3" -0.322030460911268 3.1037402615881 0.502928737590995 0.87446434852489
"CHKA" -0.313718031745146 7.15430819063968 0.502950277478955 0.87446434852489
"ZNF687" -0.321816449489792 4.0727427909328 0.502953870450334 0.87446434852489
"PLA2G4B" -0.314310075386578 3.3246761639737 0.502978237631744 0.87446434852489
"ANKRD30B" -0.315315715792127 3.4985487095021 0.50299926232858 0.87446434852489
"ADCK5" -0.315872446338019 6.81663901144914 0.503068089330557 0.874508105300736
"PLCXD2" -0.314016507747377 5.14948665748566 0.503155981527227 0.874584993576179
"GLYATL1P3" 0.321158018620559 6.15719621465116 0.503222408633175 0.874624561156714
"OR1M1" -0.323081702331876 4.64447113935495 0.503331851351927 0.874738878572831
"EHBP1" -0.324449899470384 4.83943483888002 0.503420065037767 0.874816285483778
"LAMTOR3" -0.316157276790036 6.37346637527905 0.503585692281738 0.875028192409393
"SNAP29" -0.318042005727196 2.24078637114539 0.503637017909834 0.875041469837096
"TBCC" -0.320531904543119 4.89297012523737 0.503705577901987 0.87507031019797
"RPL18" -0.322703006529303 3.15420924339052 0.503740988811981 0.87507031019797
"TBC1D13" -0.312691238297865 7.23720095925026 0.503801902959562 0.875100235707856
"ZNF71" -0.312226882835547 6.26005348797665 0.503925501080651 0.87523902819271
"CCDC81" -0.342853921806857 0.212203186275468 0.503983162814426 0.875263285446139
"ASB9" -0.31654287880071 4.97794963692618 0.50403347806014 0.87527478101627
"PAF1" 0.313830254648086 5.84215792598028 0.504109888056252 0.87530148451288
"IRAK3" -0.314908824648414 4.27647213491599 0.504151366552027 0.87530148451288
"SCHIP1" -0.328862284926687 0.878906731173262 0.504198321025121 0.87530148451288
"FABP7" -0.315095338283767 7.59624142406823 0.504279416826928 0.87530148451288
"GJB3" -0.378345477171868 -1.35334354295633 0.504288174836785 0.87530148451288
"LMNTD2" -0.31921825002975 3.40086967059161 0.504326725619246 0.87530148451288
"SSR4" 0.316425193457317 4.72460630290282 0.504406547386953 0.87530148451288
"ADAMTS1" 0.318486197693269 6.28713038750701 0.50442107359272 0.87530148451288
"PASK" -0.313743746051151 3.08474187414019 0.504442131556921 0.87530148451288
"C19orf54" -0.312516034135775 6.10387026491724 0.504627550384078 0.875332645186326
"GRIPAP1" 0.314676811030055 5.16779583624023 0.504696710469486 0.875332645186326
"CLDN9" -0.312150723689192 6.40955568397153 0.504697973100565 0.875332645186326
"TEX13B" -0.317309592562722 3.53894654312356 0.504758793077698 0.875332645186326
"SAMHD1" -0.319640370669328 2.0724858522036 0.50477469403347 0.875332645186326
"MGARP" -0.317378899911376 6.58969141019603 0.504845004894042 0.875332645186326
"FMNL1" 0.312347079442999 6.13719916616441 0.504918239926124 0.875332645186326
"NFATC2" -0.316454792038488 5.25859484268334 0.504936203438116 0.875332645186326
"CDIP1" -0.322676434732344 2.63717456357962 0.504962626216016 0.875332645186326
"RGCC" -0.321791141442982 2.89027193958049 0.504985395678863 0.875332645186326
"SLC25A25" -0.322184620572299 5.12248865723671 0.505004783718098 0.875332645186326
"NR2E1" -0.3111787781226 6.84450570497866 0.505061433139683 0.875332645186326
"CHML" 0.331326651615343 0.916871191858368 0.505077653042853 0.875332645186326
"PRKCDBP" -0.317307941471721 5.77796588424624 0.505082019778792 0.875332645186326
"OR10A2" 0.328583298297943 1.23073823017158 0.505140694515236 0.875332645186326
"AC105052.1" -0.317770950597238 4.57620635895855 0.505159272046025 0.875332645186326
"ZBTB7A" -0.315257837091382 2.64989480817657 0.505284996014216 0.875423958882752
"ZSCAN22" -0.314276576834957 2.90137763671811 0.505365442083227 0.875423958882752
"PGBD4" -0.314190000999892 5.70566304594773 0.505369553373745 0.875423958882752
"HOXB8" 0.321117461026943 4.14841742809545 0.505454263394787 0.875423958882752
"ZFP64" -0.31667182096739 6.98015328971173 0.505543774061856 0.875423958882752
"FAM98B" 0.479851087703133 -2.58467142037201 0.505575862304346 0.875423958882752
"RP3-468K18.7" 0.330645256688284 0.518597927529588 0.505603219325047 0.875423958882752
"PRR20B" -0.316499426233367 5.66935382844993 0.505632482357661 0.875423958882752
"KCNIP1" 0.316964466307974 4.06491541700654 0.505650392211301 0.875423958882752
"PPP1CA" 0.326453714581872 3.39511304057092 0.505653985552896 0.875423958882752
"CTD-2587H24.4" 0.313951125984246 3.39962490033903 0.505709669972517 0.875423958882752
"MAN2C1" 0.314556036404211 5.96078435513676 0.505742757255096 0.875423958882752
"HSD3B1" -0.313462861565724 7.0690868003693 0.505841164480411 0.875423958882752
"HIST1H2AE" -0.315341647768751 4.11341994964113 0.505863885227442 0.875423958882752
"RP11-219A15.1" -0.317409253645395 6.03561223992736 0.505867521544998 0.875423958882752
"MECOM" -0.313416909233147 6.68120293977452 0.505928248820196 0.875453416734394
"ZNF521" -0.322850364828481 6.8786831188485 0.506163844542294 0.87555642682093
"RHOQ" 0.316191984824349 5.42108780441296 0.506210641010531 0.87555642682093
"CETN2" -0.313036908205113 5.98938285735017 0.506225653927445 0.87555642682093
"FGF11" 0.310910022822853 6.40865845121207 0.506303423236689 0.87555642682093
"ARHGAP44" 0.348341032217706 -0.688532115085742 0.50631942901226 0.87555642682093
"MMP28" 0.318871445829184 6.04653526522978 0.506363727292975 0.87555642682093
"IL31RA" -0.319032625395886 2.09615468552504 0.506394163806397 0.87555642682093
"LAMB2" -0.316899296271122 4.0591615045812 0.506420121292164 0.87555642682093
"GIF" -0.327502357336569 1.56805252209585 0.506464672789525 0.87555642682093
"HS3ST1" -0.317769547087118 3.88762562041332 0.5065576064183 0.87555642682093
"B3GALNT1" -0.315439089719158 4.79601574536924 0.506646787883364 0.87555642682093
"GNAL" -0.317259839945452 2.22689443135821 0.506660622367158 0.87555642682093
"GTPBP2" 0.317470893092926 5.52287971726313 0.506725693075751 0.87555642682093
"ZBTB10" -0.315070747549763 5.4261798687752 0.506816139555925 0.87555642682093
"ZDHHC4" -0.314868123481133 6.23077447185848 0.50688158315849 0.87555642682093
"AC136612.1" 0.312840715160756 5.21332453970802 0.50703170881037 0.87555642682093
"CASS4" -0.313677441618791 5.78941958834907 0.507058917576345 0.87555642682093
"LRG1" 0.329086208571353 5.10659542418625 0.507094306797361 0.87555642682093
"SYDE1" -0.318048477791045 5.48224562619336 0.507112114798357 0.87555642682093
"ERICH5" -0.315545205631348 6.70806119232042 0.507119137127432 0.87555642682093
"PRAMEF14" -0.307705026384305 6.5614012650074 0.507156047225041 0.87555642682093
"PRDM12" 0.311831115343444 4.99489775628335 0.50718050532517 0.87555642682093
"GDAP2" -0.418325766564095 -2.0494746335224 0.507224446136542 0.87555642682093
"COLQ" -0.341496845774948 0.396156490120913 0.507284927029394 0.87555642682093
"HIC1" -0.318539880738932 2.31373331071447 0.507290812627875 0.87555642682093
"OR6Y1" -0.313328598152481 4.74374083569168 0.507337155261443 0.87555642682093
"AMBP" 0.315861271496179 4.37720434298865 0.507365440201376 0.87555642682093
"VPS37C" -0.313499464282893 4.3172345087085 0.507415423130986 0.87555642682093
"ADH6" -0.327068838528603 6.4050682740582 0.507448959999114 0.87555642682093
"C19orf18" -0.307649089309344 6.4735768091851 0.50745101314724 0.87555642682093
"EFNA5" -0.312973670948021 6.31452199750886 0.507477035455146 0.87555642682093
"OR1A2" -0.32033549283969 3.73743535068514 0.507575257344906 0.87555642682093
"CPN2" -0.321732740950297 4.32513577862152 0.507604081496269 0.87555642682093
"C20orf194" -0.314908320796239 6.13446412471787 0.507662938508552 0.87555642682093
"FAM83H-AS1" -0.314286662071202 2.6935440339912 0.507747699793564 0.87555642682093
"ACP6" -0.307943906875121 6.51956035170221 0.50779918094935 0.87555642682093
"FBXL14" -0.315774350304625 4.80557352385443 0.507876289123505 0.87555642682093
"IDE" -0.339948411397139 0.0815298547609 0.50789661730105 0.87555642682093
"TEP1" -0.313694724528488 4.44221312407106 0.507968367894235 0.87555642682093
"UIMC1" -0.346850650504462 -0.175217167506214 0.508103035522006 0.87555642682093
"PHLPP2" -0.309589298919416 5.85946512441237 0.508133404116968 0.87555642682093
"C22orf39" 0.330289813609302 0.711262911905648 0.508135238593673 0.87555642682093
"DIRC3" 0.312055250301782 2.84236520352782 0.508139224388293 0.87555642682093
"TMEM132E" -0.312774688148356 3.78246159199763 0.508147363904956 0.87555642682093
"CKAP4" 0.315420938551353 6.63920503168618 0.508169577831145 0.87555642682093
"BCL2" 0.314679714963653 3.68064687847962 0.508180576210936 0.87555642682093
"LINC01420" -0.310846943051156 5.26658739763337 0.508194949940226 0.87555642682093
"ITGAM" -0.312407925752347 6.45546486490098 0.508223170618862 0.87555642682093
"DHX30" -0.313864170731203 5.48367332645335 0.508269421840811 0.87555642682093
"ZFAT" -0.319722760796944 3.96498854543365 0.50830376188553 0.87555642682093
"CACNA1A" -0.330011230307364 0.70138874043693 0.508304854325531 0.87555642682093
"PPY" -0.322717146618913 1.95560577413383 0.5083120020571 0.87555642682093
"CHSY1" -0.322641168862358 6.54245652851247 0.508315064384943 0.87555642682093
"AC110602.1" -0.308089179601096 6.05484747272138 0.508348122606331 0.87555642682093
"PRAMEF15" 0.329427706354558 4.32348980640899 0.508419684100416 0.875604392762053
"HTR4" -0.308958892904144 6.35673652892586 0.508584441457087 0.875689101504956
"C2CD2" -0.310362995524233 5.16517454528602 0.508668533541632 0.875689101504956
"CCDC117" 0.307541135310633 6.18853060829849 0.508669112082846 0.875689101504956
"HOMER3" -0.311019227862402 5.341125965069 0.508691444519869 0.875689101504956
"KNCN" 0.31480435656176 5.17601679189486 0.508764592102143 0.875689101504956
"FBXO47" -0.311776519624942 6.14894102843032 0.508808957370068 0.875689101504956
"POU6F1" 0.309800137551119 7.09032283776161 0.5088585764477 0.875689101504956
"EPC1" -0.312454793577249 4.8949976938325 0.508909361980229 0.875689101504956
"AC118758.1" 0.31370564565064 5.94869318001484 0.508910985593038 0.875689101504956
"ELOF1" -0.317605686175801 2.32198799140558 0.508947566250808 0.875689101504956
"ZBTB1" -0.315184830368571 4.62728690982825 0.50894975386754 0.875689101504956
"ZSWIM4" 0.308163207342603 6.40433870170636 0.509021876539487 0.875737972083009
"SH2D2A" -0.320301690571784 4.63469542938194 0.509159149266445 0.875898910937492
"PSAP" -0.30979485697672 5.43804999982086 0.509214673388311 0.875919203318271
"NEMP2" -0.308866987718508 7.58491399611737 0.509366272672535 0.875974982793129
"PPP1R15A" -0.311897870910427 6.01451254323972 0.509414064732025 0.875974982793129
"HSPD1" -0.32163676797743 4.22943403068786 0.509510429431259 0.875974982793129
"ARL15" -0.325736151447094 0.834983281610101 0.509617187140954 0.875974982793129
"TGFA" 0.316327011082538 5.3330329125576 0.50964368764266 0.875974982793129
"DCAF12L1" -0.32240136250237 3.42458011330771 0.509691879389391 0.875974982793129
"COMMD1" -0.310488869926705 7.07659134419603 0.509725548821603 0.875974982793129
"AREL1" -0.310736134667044 2.8266734108201 0.509767972474998 0.875974982793129
"OSBPL10" -0.311776423337717 3.25679640086848 0.509775163929994 0.875974982793129
"SLC25A36" 0.31575735106136 3.7688487545653 0.509782499461529 0.875974982793129
"SREBF1" 0.328718971410481 5.71900030865646 0.509811387687105 0.875974982793129
"GRIN2C" -0.315481106493272 5.02971187195722 0.509885375192916 0.875974982793129
"COL13A1" -0.31478744581583 8.044644214237 0.509886796742012 0.875974982793129
"MAP4" 0.311473445857393 2.57136992470463 0.509905736720179 0.875974982793129
"ZNF181" 0.309022433271257 5.44644328509626 0.510004860644426 0.875974982793129
"DIRAS2" -0.315809375540598 4.82717234421931 0.510027513777892 0.875974982793129
"SLC10A2" 0.309076738929294 5.59429253975033 0.510036670319154 0.875974982793129
"TOM1L1" 0.318979542800656 5.52255550099114 0.510050729620195 0.875974982793129
"NRP1" -0.316991414046932 4.03509346209401 0.510077989081876 0.875974982793129
"PAFAH1B1" -0.309172731966544 3.60584706413059 0.510122693504227 0.875976654400615
"METTL3" 0.310598309842444 5.87571348591685 0.510245927768548 0.876113164677849
"KIR2DL3" 0.311219977058319 4.15126011930709 0.510377265999455 0.876179177994042
"GABRA2" -0.307229375122299 6.7022827710794 0.510401347785392 0.876179177994042
"SIRPG" -0.30816153806972 6.29033060787467 0.510428143169876 0.876179177994042
"UROC1" -0.313063874840293 4.27257654544392 0.510470708423792 0.876179177994042
"OR1J2" -0.311792594839382 4.88527067713973 0.510584671464002 0.876179177994042
"CDH20" -0.310672129822396 2.93136713096022 0.510624435939673 0.876179177994042
"DYNC1I2" -0.307816477460015 6.77476933604062 0.51063620205372 0.876179177994042
"MTHFD1" 0.316128425081563 4.10806143218397 0.510653043706843 0.876179177994042
"DHRS7C" -0.307276355777489 7.17043768349153 0.510678044185534 0.876179177994042
"VDR" 0.311726530485941 4.81615732219403 0.510834666581113 0.876248402177964
"ZNF626" -0.311324616644365 5.21522592531204 0.510840724329772 0.876248402177964
"TMEM59L" -0.318558683074487 4.47773306307237 0.51095112250722 0.876248402177964
"ZNF331" 0.31383563687884 4.51793822386237 0.511002477695415 0.876248402177964
"RP11-294C11.1" -0.305197471116247 6.40189579730027 0.511003932480499 0.876248402177964
"RNF103" -0.30464535784605 6.64712358417268 0.511013470459356 0.876248402177964
"PIK3CG" -0.31306341233501 4.23580012037703 0.511061455451191 0.876248402177964
"PLA2G12A" -0.309716815013788 4.80360054698851 0.511068348192559 0.876248402177964
"RP13-512J5.1" 0.309825411327741 5.0161286394097 0.511181463812642 0.876305925005213
"WDR87" -0.307061415488924 6.9295779849818 0.511189393124952 0.876305925005213
"DNAJC15" 0.308364349499044 6.71791893003781 0.511373814168996 0.876409807979254
"UNC13C" -0.311321670603322 4.09976721889588 0.511389757864825 0.876409807979254
"CNGA4" 0.309122188882584 5.86117587152284 0.511406851162483 0.876409807979254
"GPR152" 0.311152073748635 8.35890159810261 0.511489351069892 0.876409807979254
"GBGT1" -0.331687237674367 0.0281930924507162 0.511496671220368 0.876409807979254
"LRRC8A" -0.305940313229163 6.36123092482807 0.511574804472572 0.876409807979254
"TMEM267" 0.306567005438782 5.9521249230099 0.511590268273742 0.876409807979254
"GJA10" -0.307785455359461 6.93238906831891 0.511621926659924 0.876409807979254
"MEGF10" -0.310710449751645 4.58178798738817 0.511744047276011 0.876409807979254
"FAM92B" -0.307621147870092 6.60861246052882 0.511747434442917 0.876409807979254
"KRT86" 0.312093674525705 2.41219935292228 0.511811177809461 0.876409807979254
"ZNF391" -0.31698933455673 1.9786397707448 0.511881628432362 0.876409807979254
"ZNF532" -0.311564257557715 4.73064500393984 0.511891326017838 0.876409807979254
"OCIAD1" -0.312628092830703 6.60283241257312 0.511912665105511 0.876409807979254
"PPM1H" -0.323124452417064 0.810982660789725 0.511926631165343 0.876409807979254
"ACOX2" -0.310805965683511 5.18746014825994 0.51198509562797 0.876409807979254
"CLDN3" -0.30677530565131 5.54734007813556 0.512022455600083 0.876409807979254
